scan,25a,25b,100aa,100ab,100ac,100ba,100bb,100bc,250aaa,250aab,250aac,250aba,250abb,250abc,250aca,250acb,250acc,250baa,250bab,250bac,250bba,250bbb,250bbc,250bca,250bcb,250bcc
0.01041404,0.01866181,,,,,,,,,,,,,,,,,,,,,,,,,
0.00086784,0.00115542,,,,,,,,,,,,,,,,,,,,,,,,,
0.01069399,0.02934946,,,,,,,,,,,,,,,,,,,,,,,,,
0.02144397,0.01715626,,,,,,,,,,,,,,,,,,,,,,,,,
0.01142185,0.01610588,,,,,,,,,,,,,,,,,,,,,,,,,
0.00111979,0.00349252,,,,,,,,,,,,,,,,,,,,,,,,,
0.00582291,0.0009716,,,,,,,,,,,,,,,,,,,,,,,,,
0.00943423,0.00828928,,,,,,,,,,,,,,,,,,,,,,,,,
0.00361132,0.00497181,,,,,,,,,,,,,,,,,,,,,,,,,
0.00229557,0.09400931,,,,,,,,,,,,,,,,,,,,,,,,,
0.07695753,0.06451105,,,,,,,,,,,,,,,,,,,,,,,,,
0.00730663,0.01691993,,,,,,,,,,,,,,,,,,,,,,,,,
0.02830268,0.00029761,,,,,,,,,,,,,,,,,,,,,,,,,
0.00072786,0.00353629,,,,,,,,,,,,,,,,,,,,,,,,,
0.04101229,0.0028798,,,,,,,,,,,,,,,,,,,,,,,,,
0.04507153,0.05279927,,,,,,,,,,,,,,,,,,,,,,,,,
0.1367263,0.06323308,,,,,,,,,,,,,,,,,,,,,,,,,
0.00036393,0.00228458,,,,,,,,,,,,,,,,,,,,,,,,,
0.0074466,0.00170687,,,,,,,,,,,,,,,,,,,,,,,,,
0.03012234,0.00673121,,,,,,,,,,,,,,,,,,,,,,,,,
0.01494919,0.00324744,,,,,,,,,,,,,,,,,,,,,,,,,
0.00459114,0.00047267,,,,,,,,,,,,,,,,,,,,,,,,,
0.00375129,0.03488148,,,,,,,,,,,,,,,,,,,,,,,,,
0.03560931,0.01997479,,,,,,,,,,,,,,,,,,,,,,,,,
0.02421545,0.00143552,,,,,,,,,,,,,,,,,,,,,,,,,
0.02298368,0.00953223,,,,,,,,,,,,,,,,,,,,,,,,,
0.00363932,0.27887679,,,,,,,,,,,,,,,,,,,,,,,,,
0.00503905,0.00463919,,,,,,,,,,,,,,,,,,,,,,,,,
0.00207161,0.02004482,,,,,,,,,,,,,,,,,,,,,,,,,
0.00095182,0.00109415,,,,,,,,,,,,,,,,,,,,,,,,,
0.06259623,0.00825426,,,,,,,,,,,,,,,,,,,,,,,,,
0.01912041,0.00708133,,,,,,,,,,,,,,,,,,,,,,,,,
0.06962291,0.00702006,,,,,,,,,,,,,,,,,,,,,,,,,
0.01105792,0.0039827,,,,,,,,,,,,,,,,,,,,,,,,,
0.02054814,0.04121879,,,,,,,,,,,,,,,,,,,,,,,,,
0.01396937,0.00523441,,,,,,,,,,,,,,,,,,,,,,,,,
0.01100193,0.01306852,,,,,,,,,,,,,,,,,,,,,,,,,
0.00299544,0.00829803,,,,,,,,,,,,,,,,,,,,,,,,,
0.02158394,4.377E-05,,,,,,,,,,,,,,,,,,,,,,,,,
0.0015957,0.01760267,,,,,,,,,,,,,,,,,,,,,,,,,
0.00268749,0.010959,,,,,,,,,,,,,,,,,,,,,,,,,
0.02052014,0.00241588,,,,,,,,,,,,,,,,,,,,,,,,,
0.05845301,0.00336998,,,,,,,,,,,,,,,,,,,,,,,,,
0.00114778,0.031494,,,,,,,,,,,,,,,,,,,,,,,,,
0.00657876,0.01193936,,,,,,,,,,,,,,,,,,,,,,,,,
0.01573304,0.00042891,,,,,,,,,,,,,,,,,,,,,,,,,
0.00344335,0.02906061,,,,,,,,,,,,,,,,,,,,,,,,,
0.00047591,0.00777284,,,,,,,,,,,,,,,,,,,,,,,,,
0.00587889,0.00751899,,,,,,,,,,,,,,,,,,,,,,,,,
0.00111979,0.00175064,,,,,,,,,,,,,,,,,,,,,,,,,
0.00120377,0.00599594,,,,,,,,,,,,,,,,,,,,,,,,,
0.00232356,0.0008228,,,,,,,,,,,,,,,,,,,,,,,,,
0.04073234,0.06937782,,,,,,,,,,,,,,,,,,,,,,,,,
0.01069399,0.00061272,,,,,,,,,,,,,,,,,,,,,,,,,
0.00473111,0.00388642,,,,,,,,,,,,,,,,,,,,,,,,,
0.0154251,0.06433598,,,,,,,,,,,,,,,,,,,,,,,,,
0.00072786,0.05205525,,,,,,,,,,,,,,,,,,,,,,,,,
0.00772655,0.01046007,,,,,,,,,,,,,,,,,,,,,,,,,
0.06553568,0.00819299,,,,,,,,,,,,,,,,,,,,,,,,,
0.02561518,0.00038514,,,,,,,,,,,,,,,,,,,,,,,,,
0.01962431,0.00081405,,,,,,,,,,,,,,,,,,,,,,,,,
0.00702668,0.00772032,,,,,,,,,,,,,,,,,,,,,,,,,
0.015957,0.00126921,,,,,,,,,,,,,,,,,,,,,,,,,
0.03860474,0.00012254,,,,,,,,,,,,,,,,,,,,,,,,,
0.00775454,0.01361997,,,,,,,,,,,,,,,,,,,,,,,,,
0.00181966,0.00929589,,,,,,,,,,,,,,,,,,,,,,,,,
0.00439517,0.00851686,,,,,,,,,,,,,,,,,,,,,,,,,
0.54740909,0.00880571,,,,,,,,,,,,,,,,,,,,,,,,,
0.01380141,0.000674,,,,,,,,,,,,,,,,,,,,,,,,,
0.00461913,0.00027135,,,,,,,,,,,,,,,,,,,,,,,,,
0.00176367,0.00626729,,,,,,,,,,,,,,,,,,,,,,,,,
0.01203774,0.00089283,,,,,,,,,,,,,,,,,,,,,,,,,
0.05808908,0.00191695,,,,,,,,,,,,,,,,,,,,,,,,,
0.02080009,0.00053394,,,,,,,,,,,,,,,,,,,,,,,,,
0.00719465,0.02857043,,,,,,,,,,,,,,,,,,,,,,,,,
0.02057613,0.00121669,,,,,,,,,,,,,,,,,,,,,,,,,
0.00081185,0.10669269,,,,,,,,,,,,,,,,,,,,,,,,,
0.01455726,0.00238087,,,,,,,,,,,,,,,,,,,,,,,,,
0.00464713,0.00328245,,,,,,,,,,,,,,,,,,,,,,,,,
0.00436718,0.09267007,,,,,,,,,,,,,,,,,,,,,,,,,
0.00949022,0.00867442,,,,,,,,,,,,,,,,,,,,,,,,,
0.00411523,7.003E-05,,,,,,,,,,,,,,,,,,,,,,,,,
0.03661712,0.00976857,,,,,,,,,,,,,,,,,,,,,,,,,
0.00792251,0.00950597,,,,,,,,,,,,,,,,,,,,,,,,,
0.00120377,0.00593467,,,,,,,,,,,,,,,,,,,,,,,,,
0.00285546,0.00345751,,,,,,,,,,,,,,,,,,,,,,,,,
0.00338736,0.00279227,,,,,,,,,,,,,,,,,,,,,,,,,
0.0037233,0.00244214,,,,,,,,,,,,,,,,,,,,,,,,,
0.00450715,0.10143202,,,,,,,,,,,,,,,,,,,,,,,,,
0.00666275,0.03923182,,,,,,,,,,,,,,,,,,,,,,,,,
0.00081185,0.00090158,,,,,,,,,,,,,,,,,,,,,,,,,
0.00271549,0.00219705,,,,,,,,,,,,,,,,,,,,,,,,,
0.00128776,0.00022758,,,,,,,,,,,,,,,,,,,,,,,,,
0.00165169,0.00128672,,,,,,,,,,,,,,,,,,,,,,,,,
0.00232356,0.01727005,,,,,,,,,,,,,,,,,,,,,,,,,
0.00072786,0.00369385,,,,,,,,,,,,,,,,,,,,,,,,,
0.00369531,0.00878821,,,,,,,,,,,,,,,,,,,,,,,,,
0.00120377,0.00115542,,,,,,,,,,,,,,,,,,,,,,,,,
0.01203774,0.00163685,,,,,,,,,,,,,,,,,,,,,,,,,
0.00316341,0.00601344,,,,,,,,,,,,,,,,,,,,,,,,,
0.01144985,0.03252687,,,,,,,,,,,,,,,,,,,,,,,,,
0.00086784,0.00048143,,,,,,,,,,,,,,,,,,,,,,,,,
0.00198763,0.00667869,,,,,,,,,,,,,,,,,,,,,,,,,
0.01016209,0.00975981,,,,,,,,,,,,,,,,,,,,,,,,,
0.00481509,0.01412766,,,,,,,,,,,,,,,,,,,,,,,,,
0.00120377,0.01697244,,,,,,,,,,,,,,,,,,,,,,,,,
0.02544722,0.00332621,,,,,,,,,,,,,,,,,,,,,,,,,
0.03096218,0.00568958,,,,,,,,,,,,,,,,,,,,,,,,,
0.01402536,0.00532194,,,,,,,,,,,,,,,,,,,,,,,,,
0.00128776,0.00636357,,,,,,,,,,,,,,,,,,,,,,,,,
0.01836455,0.00901579,,,,,,,,,,,,,,,,,,,,,,,,,
0.00789452,0.00062148,,,,,,,,,,,,,,,,,,,,,,,,,
0.00081185,0.00624978,,,,,,,,,,,,,,,,,,,,,,,,,
0.00019596,0.00076153,,,,,,,,,,,,,,,,,,,,,,,,,
0.00377929,0.072599,,,,,,,,,,,,,,,,,,,,,,,,,
0.00445116,0.00152306,,,,,,,,,,,,,,,,,,,,,,,,,
0.00221158,0.5280715,,,,,,,,,,,,,,,,,,,,,,,,,
0.00347135,0.00917335,,,,,,,,,,,,,,,,,,,,,,,,,
0.01486521,0.00442912,,,,,,,,,,,,,,,,,,,,,,,,,
0.00596288,0.03268443,,,,,,,,,,,,,,,,,,,,,,,,,
0.01525713,0.00319492,,,,,,,,,,,,,,,,,,,,,,,,,
0.01396937,0.00583838,,,,,,,,,,,,,,,,,,,,,,,,,
0.04610733,9.629E-05,,,,,,,,,,,,,,,,,,,,,,,,,
0.00363932,0.05581037,,,,,,,,,,,,,,,,,,,,,,,,,
0.00240755,0.01259585,,,,,,,,,,,,,,,,,,,,,,,,,
0.01794463,0.0019257,,,,,,,,,,,,,,,,,,,,,,,,,
0.00125976,0.00012254,,,,,,,,,,,,,,,,,,,,,,,,,
0.01136586,0.00415777,,,,,,,,,,,,,,,,,,,,,,,,,
0.00551496,0.00224957,,,,,,,,,,,,,,,,,,,,,,,,,
0.00879035,0.00392143,,,,,,,,,,,,,,,,,,,,,,,,,
0.03706503,0.00226708,,,,,,,,,,,,,,,,,,,,,,,,,
0.01951233,0.02327475,,,,,,,,,,,,,,,,,,,,,,,,,
0.00912628,0.00015756,,,,,,,,,,,,,,,,,,,,,,,,,
0.00363932,0.00350128,,,,,,,,,,,,,,,,,,,,,,,,,
0.00263151,0.00786912,,,,,,,,,,,,,,,,,,,,,,,,,
0.23840318,0.00548825,,,,,,,,,,,,,,,,,,,,,,,,,
0.00417122,0.02553307,,,,,,,,,,,,,,,,,,,,,,,,,
0.00932225,0.00159308,,,,,,,,,,,,,,,,,,,,,,,,,
0.0196803,0.01005742,,,,,,,,,,,,,,,,,,,,,,,,,
0.00400325,0.00162809,,,,,,,,,,,,,,,,,,,,,,,,,
0.0026595,0.00966353,,,,,,,,,,,,,,,,,,,,,,,,,
0.01262563,0.00168937,,,,,,,,,,,,,,,,,,,,,,,,,
0.1356625,0.00627604,,,,,,,,,,,,,,,,,,,,,,,,,
0.01394138,0.02460523,,,,,,,,,,,,,,,,,,,,,,,,,
0.00310742,0.01822415,,,,,,,,,,,,,,,,,,,,,,,,,
0.01492119,0.01392633,,,,,,,,,,,,,,,,,,,,,,,,,
0.00044792,0.00046392,,,,,,,,,,,,,,,,,,,,,,,,,
0.00198763,0.01022373,,,,,,,,,,,,,,,,,,,,,,,,,
0.02334761,0.0210952,,,,,,,,,,,,,,,,,,,,,,,,,
0.00061588,0.00075277,,,,,,,,,,,,,,,,,,,,,,,,,
0.00271549,0.01147544,,,,,,,,,,,,,,,,,,,,,,,,,
0.00338736,0.02006232,,,,,,,,,,,,,,,,,,,,,,,,,
0.01828056,0.00188194,,,,,,,,,,,,,,,,,,,,,,,,,
0.00954621,0.00481426,,,,,,,,,,,,,,,,,,,,,,,,,
0.01657288,0.00803543,,,,,,,,,,,,,,,,,,,,,,,,,
0.02637104,0.00079654,,,,,,,,,,,,,,,,,,,,,,,,,
0.07914112,0.00034137,,,,,,,,,,,,,,,,,,,,,,,,,
0.04515551,0.00172438,,,,,,,,,,,,,,,,,,,,,,,,,
0.0180846,0.00594342,,,,,,,,,,,,,,,,,,,,,,,,,
0.00557095,0.01610588,,,,,,,,,,,,,,,,,,,,,,,,,
0.0085104,0.00140926,,,,,,,,,,,,,,,,,,,,,,,,,
0.00260351,0.00659991,,,,,,,,,,,,,,,,,,,,,,,,,
0.00825845,0.01467911,,,,,,,,,,,,,,,,,,,,,,,,,
0.00167968,0.00358006,,,,,,,,,,,,,,,,,,,,,,,,,
0.01122589,0.01528308,,,,,,,,,,,,,,,,,,,,,,,,,
0.00349934,0.00341375,,,,,,,,,,,,,,,,,,,,,,,,,
0.00069987,0.01418893,,,,,,,,,,,,,,,,,,,,,,,,,
0.00901431,0.00751899,,,,,,,,,,,,,,,,,,,,,,,,,
0.03141009,0.02254823,,,,,,,,,,,,,,,,,,,,,,,,,
0.01242966,0.00421904,,,,,,,,,,,,,,,,,,,,,,,,,
0.02704292,5.252E-05,,,,,,,,,,,,,,,,,,,,,,,,,
0.01128188,0.00051644,,,,,,,,,,,,,,,,,,,,,,,,,
0.00484309,0.00153181,,,,,,,,,,,,,,,,,,,,,,,,,
0.00204362,0.03365603,,,,,,,,,,,,,,,,,,,,,,,,,
0.00417122,0.00017506,,,,,,,,,,,,,,,,,,,,,,,,,
0.00464713,0.00083155,,,,,,,,,,,,,,,,,,,,,,,,,
0.42915932,0.00593467,,,,,,,,,,,,,,,,,,,,,,,,,
0.00285546,0.00027135,,,,,,,,,,,,,,,,,,,,,,,,,
0.02329162,0.00431533,,,,,,,,,,,,,,,,,,,,,,,,,
0.01875647,0.00466545,,,,,,,,,,,,,,,,,,,,,,,,,
0.00044792,0.00010504,,,,,,,,,,,,,,,,,,,,,,,,,
0.00719465,0.00199573,,,,,,,,,,,,,,,,,,,,,,,,,
0.0968058,0.00430657,,,,,,,,,,,,,,,,,,,,,,,,,
0.00946222,0.02289836,,,,,,,,,,,,,,,,,,,,,,,,,
0.01279359,0.01172928,,,,,,,,,,,,,,,,,,,,,,,,,
0.01609697,0.01801408,,,,,,,,,,,,,,,,,,,,,,,,,
0.00148372,0.00278352,,,,,,,,,,,,,,,,,,,,,,,,,
0.03392962,0.01029376,,,,,,,,,,,,,,,,,,,,,,,,,
0.03653313,0.00625853,,,,,,,,,,,,,,,,,,,,,,,,,
0.00184765,0.00297609,,,,,,,,,,,,,,,,,,,,,,,,,
0.00100781,0.02172543,,,,,,,,,,,,,,,,,,,,,,,,,
0.00109179,0.00303736,,,,,,,,,,,,,,,,,,,,,,,,,
0.00484309,0.0128672,,,,,,,,,,,,,,,,,,,,,,,,,
0.00456314,0.00025384,,,,,,,,,,,,,,,,,,,,,,,,,
0.00523502,0.00469171,,,,,,,,,,,,,,,,,,,,,,,,,
0.00260351,0.0038339,,,,,,,,,,,,,,,,,,,,,,,,,
0.01534112,0.0234148,,,,,,,,,,,,,,,,,,,,,,,,,
0.00142773,0.02057001,,,,,,,,,,,,,,,,,,,,,,,,,
0.0042552,0.00025384,,,,,,,,,,,,,,,,,,,,,,,,,
0.00215559,0.0173926,,,,,,,,,,,,,,,,,,,,,,,,,
0.03124213,0.0212265,,,,,,,,,,,,,,,,,,,,,,,,,
0.00495507,0.09961136,,,,,,,,,,,,,,,,,,,,,,,,,
0.0085104,0.0031599,,,,,,,,,,,,,,,,,,,,,,,,,
0.00937824,0.00251217,,,,,,,,,,,,,,,,,,,,,,,,,
0.02337561,0.00047267,,,,,,,,,,,,,,,,,,,,,,,,,
0.04011646,0.00315115,,,,,,,,,,,,,,,,,,,,,,,,,
0.02046415,0.00449914,,,,,,,,,,,,,,,,,,,,,,,,,
0.00484309,0.011633,,,,,,,,,,,,,,,,,,,,,,,,,
0.00965818,0.0078166,,,,,,,,,,,,,,,,,,,,,,,,,
0.00753058,0.00346627,,,,,,,,,,,,,,,,,,,,,,,,,
0.00422721,0.00470922,,,,,,,,,,,,,,,,,,,,,,,,,
0.00377929,0.03956444,,,,,,,,,,,,,,,,,,,,,,,,,
0.0069147,0.00332621,,,,,,,,,,,,,,,,,,,,,,,,,
0.01212172,0.0019082,,,,,,,,,,,,,,,,,,,,,,,,,
0.02152795,0.00248591,,,,,,,,,,,,,,,,,,,,,,,,,
0.00397525,0.00272224,,,,,,,,,,,,,,,,,,,,,,,,,
0.03611321,0.01481041,,,,,,,,,,,,,,,,,,,,,,,,,
0.00999412,0.12102167,,,,,,,,,,,,,,,,,,,,,,,,,
0.00803449,0.004114,,,,,,,,,,,,,,,,,,,,,,,,,
0.03107416,0.01294598,,,,,,,,,,,,,,,,,,,,,,,,,
0.00103581,0.00040265,,,,,,,,,,,,,,,,,,,,,,,,,
0.00321939,0.01628094,,,,,,,,,,,,,,,,,,,,,,,,,
0.00221158,0.00395644,,,,,,,,,,,,,,,,,,,,,,,,,
0.00296744,7.003E-05,,,,,,,,,,,,,,,,,,,,,,,,,
0.02133199,0.00135675,,,,,,,,,,,,,,,,,,,,,,,,,
0.01469724,0.00044641,,,,,,,,,,,,,,,,,,,,,,,,,
0.00347135,0.00024509,,,,,,,,,,,,,,,,,,,,,,,,,
0.00876235,0.09890235,,,,,,,,,,,,,,,,,,,,,,,,,
0.00450715,0.00320367,,,,,,,,,,,,,,,,,,,,,,,,,
0.00204362,0.01167676,,,,,,,,,,,,,,,,,,,,,,,,,
0.03619719,0.00824551,,,,,,,,,,,,,,,,,,,,,,,,,
0.00512304,0.00641609,,,,,,,,,,,,,,,,,,,,,,,,,
0.00498306,0.02199678,,,,,,,,,,,,,,,,,,,,,,,,,
0.01623695,0.00024509,,,,,,,,,,,,,,,,,,,,,,,,,
0.0882954,0.01720003,,,,,,,,,,,,,,,,,,,,,,,,,
0.00142773,0.02625083,,,,,,,,,,,,,,,,,,,,,,,,,
0.01514515,0.00557579,,,,,,,,,,,,,,,,,,,,,,,,,
0.06220431,0.00901579,,,,,,,,,,,,,,,,,,,,,,,,,
0.03110215,0.00434158,,,,,,,,,,,,,,,,,,,,,,,,,
0.01592901,0.33558874,,,,,,,,,,,,,,,,,,,,,,,,,
0.06251225,0.00681874,,,,,,,,,,,,,,,,,,,,,,,,,
0.00991014,0.0530181,,,,,,,,,,,,,,,,,,,,,,,,,
0.00551496,0.00793039,,,,,,,,,,,,,,,,,,,,,,,,,
0.01077797,0.00070901,,,,,,,,,,,,,,,,,,,,,,,,,
0.00369531,0.00237212,,,,,,,,,,,,,,,,,,,,,,,,,
0.00383528,0.00341375,,,,,,,,,,,,,,,,,,,,,,,,,
0.01388539,9.629E-05,,,,,,,,,,,,,,,,,,,,,,,,,
0.00232356,0.00435909,,,,,,,,,,,,,,,,,,,,,,,,,
0.00131575,0.04902664,,,,,,,,,,,,,,,,,,,,,,,,,
0.00176367,0.00199573,,,,,,,,,,,,,,,,,,,,,,,,,
0.00548697,0.00417527,,,,,,,,,,,,,,,,,,,,,,,,,
0.00509504,0.00855187,,,,,,,,,,,,,,,,,,,,,,,,,
0.00190364,0.00693253,,,,,,,,,,,,,,,,,,,,,,,,,
0.00039193,0.00762403,,,,,,,,,,,,,,,,,,,,,,,,,
0.01413734,0.00655614,,,,,,,,,,,,,,,,,,,,,,,,,
0.01248565,0.0124558,,,,,,,,,,,,,,,,,,,,,,,,,
0.00251953,0.00156682,,,,,,,,,,,,,,,,,,,,,,,,,
0.00204362,0.03706103,,,,,,,,,,,,,,,,,,,,,,,,,
0.00030794,0.01418018,,,,,,,,,,,,,,,,,,,,,,,,,
0.00307942,0.05649312,,,,,,,,,,,,,,,,,,,,,,,,,
0.01270961,0.00175939,,,,,,,,,,,,,,,,,,,,,,,,,
0.2473615,8.753E-05,,,,,,,,,,,,,,,,,,,,,,,,,
0.00338736,0.00885823,,,,,,,,,,,,,,,,,,,,,,,,,
0.01850452,0.01325234,,,,,,,,,,,,,,,,,,,,,,,,,
0.00366731,0.04115752,,,,,,,,,,,,,,,,,,,,,,,,,
0.03969654,0.10335773,,,,,,,,,,,,,,,,,,,,,,,,,
0.02435542,0.00308988,,,,,,,,,,,,,,,,,,,,,,,,,
0.00845441,0.00021008,,,,,,,,,,,,,,,,,,,,,,,,,
0.01590101,3.501E-05,,,,,,,,,,,,,,,,,,,,,,,,,
0.34635089,0.00817548,,,,,,,,,,,,,,,,,,,,,,,,,
0.00683072,0.0167011,,,,,,,,,,,,,,,,,,,,,,,,,
0.0026595,0.00393894,,,,,,,,,,,,,,,,,,,,,,,,,
0.00092383,0.00010504,,,,,,,,,,,,,,,,,,,,,,,,,
0.0031914,0.02136655,,,,,,,,,,,,,,,,,,,,,,,,,
0.06463985,0.00112916,,,,,,,,,,,,,,,,,,,,,,,,,
0.00204362,0.06174504,,,,,,,,,,,,,,,,,,,,,,,,,
0.01970829,0.00042015,,,,,,,,,,,,,,,,,,,,,,,,,
0.04050838,0.00025384,,,,,,,,,,,,,,,,,,,,,,,,,
0.00450715,0.00012254,,,,,,,,,,,,,,,,,,,,,,,,,
0.00548697,0.00425405,,,,,,,,,,,,,,,,,,,,,,,,,
0.01125388,7.878E-05,,,,,,,,,,,,,,,,,,,,,,,,,
0.00307942,0.03134519,,,,,,,,,,,,,,,,,,,,,,,,,
0.00436718,5.252E-05,,,,,,,,,,,,,,,,,,,,,,,,,
0.00587889,0.00017506,,,,,,,,,,,,,,,,,,,,,,,,,
0.01685283,0.00838556,,,,,,,,,,,,,,,,,,,,,,,,,
0.0095742,0.00057771,,,,,,,,,,,,,,,,,,,,,,,,,
0.00873436,0.00936592,,,,,,,,,,,,,,,,,,,,,,,,,
0.00120377,0.00191695,,,,,,,,,,,,,,,,,,,,,,,,,
0.00282747,0.04544659,,,,,,,,,,,,,,,,,,,,,,,,,
0.00937824,0.00080529,,,,,,,,,,,,,,,,,,,,,,,,,
0.00442317,0.00618851,,,,,,,,,,,,,,,,,,,,,,,,,
0.0196803,0.01430272,,,,,,,,,,,,,,,,,,,,,,,,,
0.00926626,0.02712615,,,,,,,,,,,,,,,,,,,,,,,,,
0.00251953,0.00072652,,,,,,,,,,,,,,,,,,,,,,,,,
0.00459114,0.00278352,,,,,,,,,,,,,,,,,,,,,,,,,
0.02547521,0.00764154,,,,,,,,,,,,,,,,,,,,,,,,,
0.00153971,0.00042891,,,,,,,,,,,,,,,,,,,,,,,,,
0.00727863,0.0011029,,,,,,,,,,,,,,,,,,,,,,,,,
0.00039193,0.02522671,,,,,,,,,,,,,,,,,,,,,,,,,
0.02413146,0.00512062,,,,,,,,,,,,,,,,,,,,,,,,,
0.00243554,7.003E-05,,,,,,,,,,,,,,,,,,,,,,,,,
0.00391926,0.0708221,,,,,,,,,,,,,,,,,,,,,,,,,
0.09837351,0.01089773,,,,,,,,,,,,,,,,,,,,,,,,,
0.00940623,0.00056896,,,,,,,,,,,,,,,,,,,,,,,,,
0.00713866,0.00114667,,,,,,,,,,,,,,,,,,,,,,,,,
0.00333137,0.00378138,,,,,,,,,,,,,,,,,,,,,,,,,
0.00103581,0.00414026,,,,,,,,,,,,,,,,,,,,,,,,,
0.01256964,0.00012254,,,,,,,,,,,,,,,,,,,,,,,,,
0.02225582,0.01470537,,,,,,,,,,,,,,,,,,,,,,,,,
0.00820246,0.02469276,,,,,,,,,,,,,,,,,,,,,,,,,
0.0010638,0.00191695,,,,,,,,,,,,,,,,,,,,,,,,,
0.00030794,0.00889325,,,,,,,,,,,,,,,,,,,,,,,,,
0.00321939,0.03153776,,,,,,,,,,,,,,,,,,,,,,,,,
0.00996613,0.00109415,,,,,,,,,,,,,,,,,,,,,,,,,
0.00288346,0.00258219,,,,,,,,,,,,,,,,,,,,,,,,,
0.00713866,8.753E-05,,,,,,,,,,,,,,,,,,,,,,,,,
0.04241203,0.00499807,,,,,,,,,,,,,,,,,,,,,,,,,
0.00646678,0.01712125,,,,,,,,,,,,,,,,,,,,,,,,,
0.05383388,0.00680999,,,,,,,,,,,,,,,,,,,,,,,,,
0.02068811,0.04060607,,,,,,,,,,,,,,,,,,,,,,,,,
0.00277148,0.0436872,,,,,,,,,,,,,,,,,,,,,,,,,
0.16208953,0.00011379,,,,,,,,,,,,,,,,,,,,,,,,,
0.0058509,0.00147929,,,,,,,,,,,,,,,,,,,,,,,,,
0.02810672,0.00502433,,,,,,,,,,,,,,,,,,,,,,,,,
0.04607934,6.127E-05,,,,,,,,,,,,,,,,,,,,,,,,,
0.00344335,0.00949722,,,,,,,,,,,,,,,,,,,,,,,,,
0.0303183,0.03330591,,,,,,,,,,,,,,,,,,,,,,,,,
0.00935024,0.01735759,,,,,,,,,,,,,,,,,,,,,,,,,
0.01296156,0.00883197,,,,,,,,,,,,,,,,,,,,,,,,,
0.00142773,0.01186058,,,,,,,,,,,,,,,,,,,,,,,,,
0.00915428,0.002731,,,,,,,,,,,,,,,,,,,,,,,,,
0.101061,0.0164385,,,,,,,,,,,,,,,,,,,,,,,,,
0.00358333,0.00393018,,,,,,,,,,,,,,,,,,,,,,,,,
0.00708267,0.00498932,,,,,,,,,,,,,,,,,,,,,,,,,
0.00263151,0.0039827,,,,,,,,,,,,,,,,,,,,,,,,,
0.00047591,0.00045517,,,,,,,,,,,,,,,,,,,,,,,,,
0.09582598,0.00174189,,,,,,,,,,,,,,,,,,,,,,,,,
0.00361132,0.00019257,,,,,,,,,,,,,,,,,,,,,,,,,
0.0026595,0.12051399,,,,,,,,,,,,,,,,,,,,,,,,,
0.00097982,0.02868422,,,,,,,,,,,,,,,,,,,,,,,,,
0.00117578,0.01366374,,,,,,,,,,,,,,,,,,,,,,,,,
0.00209961,0.00772907,,,,,,,,,,,,,,,,,,,,,,,,,
0.00027995,0.02564686,,,,,,,,,,,,,,,,,,,,,,,,,
0.00825845,0.00463919,,,,,,,,,,,,,,,,,,,,,,,,,
0.00450715,0.01305977,,,,,,,,,,,,,,,,,,,,,,,,,
0.00361132,0.00011379,,,,,,,,,,,,,,,,,,,,,,,,,
0.03149408,0.01728756,,,,,,,,,,,,,,,,,,,,,,,,,
0.00100781,0.01388257,,,,,,,,,,,,,,,,,,,,,,,,,
0.00635481,0.00485802,,,,,,,,,,,,,,,,,,,,,,,,,
0.00240755,0.04565666,,,,,,,,,,,,,,,,,,,,,,,,,
0.00030794,0.01274465,,,,,,,,,,,,,,,,,,,,,,,,,
0.00246354,0.01376002,,,,,,,,,,,,,,,,,,,,,,,,,
0.00165169,0.07672175,,,,,,,,,,,,,,,,,,,,,,,,,
0.01181378,0.01340114,,,,,,,,,,,,,,,,,,,,,,,,,
0.00145573,0.02948951,,,,,,,,,,,,,,,,,,,,,,,,,
0.0026595,0.12738525,,,,,,,,,,,,,,,,,,,,,,,,,
0.00103581,0.01727881,,,,,,,,,,,,,,,,,,,,,,,,,
0.00657876,0.00510311,,,,,,,,,,,,,,,,,,,,,,,,,
0.00285546,0.01361997,,,,,,,,,,,,,,,,,,,,,,,,,
0.01909241,0.00828052,,,,,,,,,,,,,,,,,,,,,,,,,
0.1047843,0.00196947,,,,,,,,,,,,,,,,,,,,,,,,,
0.00064388,0.00202199,,,,,,,,,,,,,,,,,,,,,,,,,
0.00293945,0.00047267,,,,,,,,,,,,,,,,,,,,,,,,,
0.00022396,0.00420153,,,,,,,,,,,,,,,,,,,,,,,,,
0.01150584,0.00017506,,,,,,,,,,,,,,,,,,,,,,,,,
0.00195963,6.127E-05,,,,,,,,,,,,,,,,,,,,,,,,,
0.0026595,0.00290606,,,,,,,,,,,,,,,,,,,,,,,,,
0.01800062,0.03174784,,,,,,,,,,,,,,,,,,,,,,,,,
0.00492707,0.00746648,,,,,,,,,,,,,,,,,,,,,,,,,
0.01984827,0.00065649,,,,,,,,,,,,,,,,,,,,,,,,,
0.0117018,0.01388257,,,,,,,,,,,,,,,,,,,,,,,,,
0.02443941,0.07090088,,,,,,,,,,,,,,,,,,,,,,,,,
0.00092383,9.629E-05,,,,,,,,,,,,,,,,,,,,,,,,,
0.07975701,0.0023196,,,,,,,,,,,,,,,,,,,,,,,,,
0.01130987,0.00340499,,,,,,,,,,,,,,,,,,,,,,,,,
